,0
name,GalRS-2
TF,GalR+GalS+Crp
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012713&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">GalR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012704&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">GalS</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011235&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Crp</a>"
function,
category,Carbon Metabolism
has_venn,True
scatter,3
exp_var,0.0032561708160000003
precision,0.5714285714
recall,0.4444444444
