locus,gene_weight,gene_name,gene_product,cog,regulator,link
SP5448_06185,0.16614103300000002,SP5448_06185,hypothetical protein,Function unknown,,
SP5448_05995,0.1477990979,SP5448_05995,hypothetical protein,Function unknown,"Mga,Rgg,Irr_LE_M6",
SP5448_04025,0.106103527,udk,uridine kinase,Nucleotide transport and metabolism,Irr_EE_M6,
SP5448_07105,0.0993076479,SP5448_07105,membrane protein,Function unknown,,
SP5448_00060,0.0972606652,hpt,hypoxanthine phosphoribosyltransferase,Nucleotide transport and metabolism,Mga,
SP5448_02155,0.0914543848,ydiB,hydrolase,Cell wall/membrane/envelope biogenesis,Rgg,
SP5448_03995,0.0887284485,nrdH,glutaredoxin,"Posttranslational modification, protein turnover, chaperones","NrdR,Rgg,Irr_EE_M6,Irr_LE_M6",
SP5448_06180,0.0876573533,def_1,peptide deformylase,"Translation, ribosomal structure and biogenesis","Rgg,Rgg,CovR,Nra_exponetional_M49,Irr_EE_M6",
SP5448_09100,0.0866450964,spxA_2,ArsR family transcriptional regulator,Inorganic ion transport and metabolism,"Mga,Mga,Rgg",
SP5448_06100,0.08664476260000001,SP5448_06100,hypothetical protein,Function unknown,,
SP5448_00670,0.0860577963,SP5448_00670,membrane protein,Function unknown,Rgg,
SP5448_02855,0.0841602095,gmk,guanylate kinase,Nucleotide transport and metabolism,Irr_EE_M6,
SP5448_03105,0.0820331526,SP5448_03105,hypothetical protein,Function unknown,,
SP5448_06280,0.0805406339,rimM,16S rRNA processing protein RimM,"Translation, ribosomal structure and biogenesis",Rgg,
SP5448_02125,0.0790561758,manO,ManO,Function unknown,"CcpA,Rgg,Nra_transition_M49",
SP5448_08200,0.078881215,yqeG,HAD family hydrolase,Function unknown,"Mga,Rgg",
SP5448_07995,0.0788373227,yneF,hypothetical protein,Function unknown,"CovR,Irr_EE_M6",
SP5448_06980,0.0777117021,ywiB,hypothetical protein,Function unknown,"Irr_EE_M6,Irr_LE_M6",
SP5448_03380,0.0772607886,ykuJ,hypothetical protein,Function unknown,"Mga,Rgg,Irr_LE_M6",
SP5448_05030,0.0747129957,ylxM,DNA-binding protein,Function unknown,"Rgg,Irr_LE_M6",
SP5448_04145,0.0717007482,rsuA,pseudouridine synthase,"Translation, ribosomal structure and biogenesis",,
SP5448_02475,-0.0789319195,SP5448_02475,hypothetical protein,Function unknown,"FasX_60min_M1,FasX_60min_M1,Phage_1",
