,0
name,CueR/CusR/HprR
TF,CusR/CueR/HprR
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011941&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CusR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257186&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">CueR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125228798&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">HprR</a>"
function,
category,Metal Homeostasis
has_venn,True
scatter,3
exp_var,0.004415579207
precision,0.7272727273
recall,0.8888888889000001
